default_probability,risk_band,credit_score,actual_default,gender
0.6481651725836189,High,493,0,M
0.3655550009542388,Low,648,0,M
0.4364563177940628,Medium,609,0,M
0.2960026115859208,Low,687,0,M
0.2999057622161871,Low,685,0,M
0.8650593326887396,High,374,0,F
0.2506910891453953,Low,712,0,M
0.197733971063552,Low,741,0,M
0.1561716183725438,Low,764,0,F
0.2132753478321393,Low,732,0,M
0.2218408986702915,Low,727,1,M
0.8938189021395394,High,358,0,M
0.166344973146069,Low,758,0,F
0.6063633647099436,Medium,516,0,M
0.3670931848983056,Low,648,0,F
0.1126091109072894,Low,788,0,M
0.3116538380918701,Low,678,0,M
0.3201274036372589,Low,673,0,F
0.400423530641206,Medium,629,0,F
0.369835453342505,Low,646,0,F
0.4772928182492299,Medium,587,0,F
0.0319993988695075,Low,832,0,M
0.5907670467789712,Medium,525,0,F
0.5190178447617606,Medium,564,0,F
0.3295705246604982,Low,668,0,F
0.5132686364285323,Medium,567,0,F
0.6487869468178691,High,493,0,F
0.9132898719355316,High,347,1,M
0.7536577369331081,High,435,0,F
0.2024164952299169,Low,738,0,M
0.3270774087930337,Low,670,0,M
0.5384147286117346,Medium,553,0,F
0.2828780174076425,Low,694,0,F
0.3569114182627049,Low,653,0,F
0.7219440330535746,High,452,0,F
0.399115510262705,Medium,630,0,F
0.4850725255119386,Medium,583,0,F
0.3575254147653373,Low,653,0,F
0.6804353303716062,High,475,0,F
0.4854542734212406,Medium,583,0,F
0.5861209700523174,Medium,527,1,M
0.1931430436715067,Low,743,0,F
0.5096446667283198,Medium,569,1,F
0.3838179424389453,Medium,638,0,F
0.3057300193959352,Low,681,0,F
0.4859317099462212,Medium,582,0,F
0.4529893137140624,Medium,600,0,M
0.8341632412085472,High,391,1,F
0.4331023946044808,Medium,611,0,F
0.722304326565596,High,452,0,F
0.4137883308964843,Medium,622,0,F
0.5482784525306569,Medium,548,0,F
0.6522302444343036,High,491,0,F
0.1879149252860343,Low,746,0,M
0.7173221887200871,High,455,0,M
0.3034361674388268,Low,683,0,M
0.7098449003532823,High,459,0,F
0.3954696622091595,Medium,632,0,M
0.3148198579757311,Low,676,0,F
0.4428906596208015,Medium,606,1,F
0.5511175886801689,Medium,546,0,F
0.4438226207714817,Medium,605,0,F
0.4019056722910349,Medium,628,0,M
0.2705047136699818,Low,701,0,F
0.5963518391685967,Medium,522,0,F
0.3161501466645633,Low,676,0,M
0.1679520453853598,Low,757,0,F
0.4064936539347141,Medium,626,0,F
0.3006297250509562,Low,684,1,F
0.4239448438487108,Medium,616,0,F
0.2290847800964459,Low,724,0,M
0.4034497882832952,Medium,628,0,F
0.5985382761369645,Medium,520,0,M
0.3683129775300376,Low,647,0,F
0.4356046782257428,Medium,610,0,F
0.3735750310074919,Low,644,0,M
0.1317168817041497,Low,777,0,F
0.1659270810342147,Low,758,0,M
0.4102570650260264,Medium,624,0,M
0.1511141884005528,Low,766,0,M
0.4167979051474046,Medium,620,0,F
0.1189698413272176,Low,784,0,F
0.9459210107724092,High,329,0,F
0.3272487180624479,Low,670,0,F
0.4477112589376809,Medium,603,0,F
0.3517523221736955,Low,656,0,F
0.2338583454168511,Low,721,0,F
0.1641847941710787,Low,759,1,F
0.2816005594566149,Low,695,0,F
0.6300515286289776,Medium,503,1,F
0.3026770041641782,Low,683,0,M
0.778256339684398,High,421,0,M
0.1772502438756941,Low,752,0,F
0.6744135995335715,High,479,0,F
0.554137893311772,Medium,545,0,M
0.2309402092374341,Low,722,0,F
0.1542526870869379,Low,765,0,M
0.6795791377848998,High,476,0,M
0.3442082685751753,Low,660,0,F
0.2572809401046232,Low,708,0,F
0.2515329069042039,Low,711,0,F
0.684867766954516,High,473,0,F
0.4344251863094583,Medium,611,0,M
0.249333151851133,Low,712,0,M
0.3673882086710492,Low,647,0,M
0.6349298515913719,Medium,500,0,F
0.3944585535149113,Medium,633,0,M
0.4125678381286756,Medium,623,0,F
0.2706886475558943,Low,701,0,F
0.4225154992235955,Medium,617,0,F
0.4486635755704465,Medium,603,1,F
0.3197143938186212,Low,674,0,F
0.6285785388007619,Medium,504,1,M
0.411042085779913,Medium,623,0,F
0.2047936949474118,Low,737,0,F
0.3874614820234157,Medium,636,0,M
0.7886907936104286,High,416,0,M
0.7885012771750298,High,416,1,F
0.1240315635025721,Low,781,0,F
0.2551962273136038,Low,709,1,F
0.5144169381262217,Medium,567,1,F
0.431793950021332,Medium,612,0,F
0.4277890088266544,Medium,614,0,M
0.8759097191917218,High,368,1,M
0.2055501871306277,Low,736,0,M
0.163198804173652,Low,760,0,F
0.4499798528042287,Medium,602,0,F
0.3640599424919796,Low,649,0,F
0.2585596383736696,Low,707,0,F
0.2670989015244429,Low,703,0,F
0.8611514171783836,High,376,0,M
0.2716418788997234,Low,700,0,F
0.7192470674781992,High,454,0,F
0.6230471091668467,Medium,507,0,F
0.255908804656408,Low,709,0,F
0.6191436454113101,Medium,509,0,F
0.5673201462103156,Medium,537,0,F
0.1681377776129665,Low,757,0,F
0.6996138926258211,High,465,1,F
0.2997819075129006,Low,685,0,F
0.1788443808164943,Low,751,0,F
0.5471187736961584,Medium,549,0,F
0.3131587116305038,Low,677,1,M
0.3506251367640727,Low,657,0,M
0.8689080920453375,High,372,0,M
0.1975534248359312,Low,741,0,M
0.4397101241606417,Medium,608,0,F
0.3907981982899629,Medium,635,0,F
0.6389045389342319,Medium,498,0,M
0.2994490085386913,Low,685,0,F
0.1237487625065959,Low,781,0,F
0.5137513875281532,Medium,567,0,F
0.3265642901134387,Low,670,0,F
0.5194803572139275,Medium,564,0,M
0.4343227435502538,Medium,611,0,F
0.1906448656020556,Low,745,0,M
0.4136530352205343,Medium,622,0,F
0.3331274737721144,Low,666,0,M
0.4564549512047441,Medium,598,0,M
0.1690833342960862,Low,757,0,F
0.1618338933718961,Low,760,0,F
0.3093553368552536,Low,679,0,F
0.3275585355346842,Low,669,0,M
0.5093919983483438,Medium,569,0,F
0.4114312312185272,Medium,623,0,F
0.1357366152746325,Low,775,0,F
0.1831857753785933,Low,749,0,F
0.6579024470419651,High,488,0,F
0.4155023521697731,Medium,621,1,M
0.1504755040923857,Low,767,0,F
0.3082713795345018,Low,680,0,M
0.4812686425139502,Medium,585,0,M
0.1219287800430893,Low,782,0,F
0.4457522723596731,Medium,604,0,F
0.1573963173909504,Low,763,0,F
0.2172320922106587,Low,730,0,F
0.2157561555989521,Low,731,0,M
0.1491958219270947,Low,767,0,F
0.4123301962628361,Medium,623,0,F
0.63442559634812,Medium,501,0,M
0.1514446588442699,Low,766,0,M
0.4054190411335481,Medium,627,0,F
0.6460277438561688,High,494,0,F
0.6238963944984857,Medium,506,0,F
0.3984883797531712,Medium,630,0,M
0.5136995690342054,Medium,567,0,F
0.6736134390593277,High,479,1,F
0.4784098282134487,Medium,586,0,M
0.4656758579394164,Medium,593,0,M
0.6279198887138315,Medium,504,0,M
0.3621967645397536,Low,650,0,F
0.167681294413669,Low,757,0,M
0.4920994160308006,Medium,579,0,M
0.3989797146269834,Medium,630,0,M
0.3956481335833376,Medium,632,0,F
0.8222781025994924,High,397,0,F
0.5465187601688489,Medium,549,0,F
0.1645688565566006,Low,759,0,F
0.3508056549881421,Low,657,0,F
0.2370235861939835,Low,719,0,F
0.2620751074527663,Low,705,0,F
0.1735992150902446,Low,754,0,F
0.1668414879136003,Low,758,0,M
0.2596857198264461,Low,707,0,F
0.5445035483138382,Medium,550,0,F
0.3547925503061544,Low,654,0,F
0.4735940906345311,Medium,589,0,F
0.3927181562126945,Medium,634,0,F
0.3268603329117424,Low,670,0,F
0.3703430526141379,Low,646,0,M
0.5314859508303329,Medium,557,0,M
0.2521795722807728,Low,711,0,M
0.2715936037712074,Low,700,0,F
0.2600499739288891,Low,706,0,F
0.4271653305687514,Medium,615,0,F
0.2769723592974548,Low,697,0,M
0.3197781435085059,Low,674,0,F
0.2781887343465785,Low,696,0,M
0.462580030678226,Medium,595,0,F
0.2728619272629957,Low,699,0,F
0.0551393507745073,Low,819,0,F
0.5869150619517073,Medium,527,0,F
0.3335876412221431,Low,666,0,F
0.4989582970114308,Medium,575,0,F
0.2030035256230031,Low,738,0,F
0.2341998065357459,Low,721,0,F
0.2277484416917863,Low,724,0,M
0.2481059808542189,Low,713,0,F
0.600493061082588,Medium,519,0,M
0.2799807379351312,Low,696,0,F
0.4524920283291055,Medium,601,0,F
0.1676193308749099,Low,757,0,F
0.1655742143073234,Low,758,0,F
0.259211483746057,Low,707,0,F
0.7008154780001244,High,464,0,M
0.2963811509472023,Low,686,0,F
0.7550593997423956,High,434,0,F
0.5630561343415541,Medium,540,0,M
0.7645386371081642,High,429,0,M
0.093094808120475,Low,798,0,F
0.5894295930057089,Medium,525,0,F
0.6367389774803792,Medium,499,0,F
0.475381235429272,Medium,588,0,F
0.5090436922633926,Medium,570,0,F
0.091307601728737,Low,799,0,M
0.6253694958090058,Medium,506,0,F
0.6433589033663293,High,496,0,F
0.4244291881760362,Medium,616,0,F
0.2015547394175414,Low,739,0,F
0.1955493142702095,Low,742,0,F
0.7097763231838554,High,459,1,F
0.1852024681928802,Low,748,0,F
0.5862870176291529,Medium,527,0,F
0.7446224627473509,High,440,0,M
0.3547394855673622,Low,654,0,F
0.4167056070582756,Medium,620,0,F
0.3647743255177753,Low,649,0,M
0.2424032078526766,Low,716,0,F
0.5883487822978754,Medium,526,0,F
0.8143643554755473,High,402,0,F
0.6065505363131302,Medium,516,1,M
0.4345872383269927,Medium,610,0,F
0.2974190547689046,Low,686,0,M
0.843792236717631,High,385,1,F
0.5153772672668526,Medium,566,0,F
0.5318875514504012,Medium,557,0,F
0.6244109950740585,Medium,506,1,M
0.3744892905618968,Low,644,0,F
0.6454798324210343,High,494,0,F
0.3375595050981107,Low,664,0,F
0.4492042761699182,Medium,602,0,F
0.2310689893715327,Low,722,0,F
0.235408773810701,Low,720,0,F
0.5047884718852732,Medium,572,0,M
0.4604659681843288,Medium,596,0,M
0.6450451680330967,High,495,0,F
0.6335117707997184,Medium,501,0,F
0.4279738593250858,Medium,614,0,F
0.2100698648607845,Low,734,0,F
0.1559558524583189,Low,764,0,F
0.496994347446807,Medium,576,0,M
0.6239769212635068,Medium,506,0,F
0.5856440628989736,Medium,527,0,F
0.8060133673716051,High,406,0,F
0.2754386386661693,Low,698,0,F
0.347823668120281,Low,658,0,F
0.3667235750419969,Low,648,0,M
0.6695740034894488,High,481,0,F
0.7002037400132589,High,464,0,F
0.3361522341601564,Low,665,0,M
0.3117524721118938,Low,678,0,F
0.1518641461974236,Low,766,1,M
0.3393874770048855,Low,663,0,F
0.3889864321163437,Medium,636,0,F
0.1440283057702968,Low,770,0,F
0.2359023638686087,Low,720,0,F
0.3431276066923705,Low,661,0,F
0.2446366630274058,Low,715,0,F
0.2346448017910067,Low,720,0,M
0.2186026675915477,Low,729,0,M
0.2712960907877287,Low,700,0,F
0.2357822382980414,Low,720,0,F
0.209151029252795,Low,734,0,F
0.661742657243097,High,486,0,M
0.3185858601012101,Low,674,0,M
0.2660480834122217,Low,703,0,M
0.5230689616428287,Medium,562,0,M
0.2642044951012765,Low,704,0,F
0.5094857999815385,Medium,569,0,F
0.2327546372937035,Low,721,0,M
0.4860797118585733,Medium,582,0,M
0.4455158941643569,Medium,604,0,M
0.634227689225788,Medium,501,0,M
0.1921736634953456,Low,744,0,F
0.6376371523213255,Medium,499,0,F
0.4345454535707033,Medium,611,0,F
0.7322574758029486,High,447,0,M
0.4948064546209497,Medium,577,0,F
0.062411066192314,Low,815,0,F
0.4209813997810318,Medium,618,0,F
0.3845771075037986,Medium,638,0,F
0.4669328864971113,Medium,593,0,M
0.256359137474438,Low,709,0,F
0.1800500130864284,Low,750,0,M
0.2165842008301901,Low,730,0,F
0.4541058422629659,Medium,600,0,F
0.7510966709215988,High,436,0,F
0.1937630122555459,Low,743,0,F
0.3309536407048613,Low,667,0,F
0.0931786036904971,Low,798,0,F
0.321511508226993,Low,673,0,F
0.5748023584594724,Medium,533,0,F
0.5847834945514417,Medium,528,0,F
0.1501560554894354,Low,767,0,F
0.2749562851203199,Low,698,0,F
0.307100965246883,Low,681,0,F
0.2086224370999847,Low,735,0,F
0.555098886969767,Medium,544,0,F
0.513484159298364,Medium,567,0,M
0.5822103949351445,Medium,529,1,M
0.5623029086367459,Medium,540,0,F
0.1678311654135322,Low,757,0,F
0.8076918195894203,High,405,0,M
0.2339442934534833,Low,721,0,M
0.5920859160922208,Medium,524,0,M
0.1742650568185976,Low,754,0,F
0.5337075867904361,Medium,556,0,M
0.2285409899925634,Low,724,0,F
0.2235228761995406,Low,727,0,F
0.7813277744650137,High,420,0,F
0.29791756144951,Low,686,0,M
0.2377225698386354,Low,719,0,F
0.583824503150019,Medium,528,0,F
0.6101799438491178,Medium,514,0,F
0.4131646296711954,Medium,622,0,F
0.4550325171833765,Medium,599,0,M
0.6324936246447277,Medium,502,0,F
0.3508069764609061,Low,657,0,F
0.3123105088389065,Low,678,0,F
0.264355477715917,Low,704,0,F
0.4359700728668809,Medium,610,0,F
0.1905830119537946,Low,745,0,F
0.7409893445364777,High,442,1,F
0.6029361215171218,Medium,518,0,M
0.1146878802662177,Low,786,0,M
0.1573359807351435,Low,763,0,F
0.1231616759857965,Low,782,0,F
0.5899131781999557,Medium,525,0,F
0.4780083238785712,Medium,587,0,F
0.4464401960020348,Medium,604,0,F
0.3000323403653939,Low,684,0,M
0.1317115081341657,Low,777,0,F
0.489130523372761,Medium,580,0,M
0.3274314642370629,Low,669,0,F
0.3228184227729459,Low,672,0,F
0.4299821452817235,Medium,613,0,F
0.5669976412260719,Medium,538,0,F
0.7551863188420311,High,434,0,M
0.8463224500444212,High,384,0,F
0.1269248086025463,Low,780,0,M
0.8637296690551757,High,374,0,F
0.4948311557442894,Medium,577,0,M
0.4016277658749448,Medium,629,0,F
0.3382174512402014,Low,663,0,M
0.316758046096217,Low,675,0,M
0.8878755473340119,High,361,1,F
0.3556195940109536,Low,654,0,M
0.3615416398546878,Low,651,0,F
0.502256470013268,Medium,573,0,F
0.7473886011821553,High,438,0,M
0.3353481920414425,Low,665,0,M
0.5292879359469096,Medium,558,0,F
0.4678984653784863,Medium,592,0,F
0.2713988858638836,Low,700,0,F
0.3483934432235229,Low,658,0,M
0.3546378472471029,Low,654,0,F
0.6352796919084415,Medium,500,0,F
0.2016827698061693,Low,739,0,F
0.1076120136834306,Low,790,0,F
0.1534884784720295,Low,765,0,F
0.2850173006161735,Low,693,0,M
0.151229133579062,Low,766,0,M
0.4054550663297964,Medium,626,1,F
0.0583623587779198,Low,817,0,M
0.4594330638155466,Medium,597,0,F
0.3875456341064108,Medium,636,0,F
0.4735173340787851,Medium,589,0,F
0.1718565645984183,Low,755,0,F
0.6715986885437925,High,480,0,M
0.1457389685753132,Low,769,0,F
0.1353966435659179,Low,775,0,M
0.4773333543742828,Medium,587,0,M
0.4767837141399115,Medium,587,0,F
0.1981745910467475,Low,741,0,M
0.2928837076133626,Low,688,0,F
0.4327290907637666,Medium,611,0,M
0.699359151511656,High,465,0,M
0.3837229869939993,Medium,638,0,M
0.1499224950022551,Low,767,0,M
0.2152790941158603,Low,731,0,F
0.5000774086913228,Medium,574,0,F
0.3475074170169618,Low,658,0,M
0.1015567869118107,Low,794,0,F
0.2343426711115204,Low,721,0,F
0.2502846074439243,Low,712,1,F
0.3294304005823163,Low,668,0,F
0.1315922843471622,Low,777,0,M
0.3103924878033223,Low,679,1,M
0.4853246873630443,Medium,583,0,M
0.2087330635239792,Low,735,0,F
0.2701950389807353,Low,701,0,F
0.4284597903304548,Medium,614,0,M
0.6050155680362794,Medium,517,0,F
0.4217616904065588,Medium,618,0,M
0.7789394497341008,High,421,0,M
0.4592678669365103,Medium,597,0,F
0.2110584777918152,Low,733,0,F
0.4882878030331119,Medium,581,0,M
0.3866584158609961,Medium,637,0,F
0.5176065147925584,Medium,565,0,F
0.1688265522562082,Low,757,0,F
0.1610029924562166,Low,761,0,M
0.1537572444829226,Low,765,0,F
0.3827376709300488,Medium,639,0,F
0.2001566870006305,Low,739,0,M
0.5027691106933598,Medium,573,0,F
0.7062100124579987,High,461,0,F
0.4874749666620224,Medium,581,0,F
0.5838741478712847,Medium,528,0,F
0.2384447511654862,Low,718,0,M
0.4304075196522744,Medium,613,0,F
0.4055544411147403,Medium,626,0,F
0.4926441599800337,Medium,579,0,F
0.3827523366650649,Medium,639,0,F
0.755658487204122,High,434,1,M
0.2122478786589081,Low,733,0,F
0.3953566455901515,Medium,632,0,F
0.1790892976431725,Low,751,0,F
0.4668320977061729,Medium,593,0,F
0.3483500457627822,Low,658,0,F
0.4150584259764055,Medium,621,0,M
0.516037718537135,Medium,566,0,F
0.5505756680685109,Medium,547,0,F
0.252940181628594,Low,710,0,F
0.5787706786609519,Medium,531,0,F
0.2516585921636234,Low,711,0,M
0.6630856283638522,High,485,0,M
0.4135856069036177,Medium,622,0,F
0.3408304405587116,Low,662,1,F
0.3067649779224078,Low,681,0,F
0.42624345353339,Medium,615,0,F
0.4498439520196785,Medium,602,0,F
0.3127374666880672,Low,677,0,F
0.4351071506509938,Medium,610,0,F
0.3833990638242662,Medium,639,0,F
0.0993543215753913,Low,795,0,F
0.2813730756136467,Low,695,0,F
0.3703548439946608,Low,646,0,F
0.370629492664261,Low,646,0,M
0.288209310555109,Low,691,0,M
0.4566383341419122,Medium,598,0,F
0.6241992297734564,Medium,506,0,F
0.1984518157429023,Low,740,0,M
0.3077800652318411,Low,680,0,F
0.1445996180822717,Low,770,0,F
0.3733373973461463,Low,644,0,M
0.8314130275945919,High,392,0,F
0.2313199445608829,Low,722,0,F
0.0698813983096818,Low,811,0,M
0.3540867868261012,Low,655,0,F
0.1417872283303389,Low,772,0,F
0.5233210521599619,Medium,562,0,M
0.8216636878007647,High,398,1,F
0.8341797076249642,High,391,0,F
0.3595312027232951,Low,652,0,M
0.1869091134594338,Low,747,0,M
0.2171741740311746,Low,730,0,M
0.2331156061022926,Low,721,0,F
0.4469676088600541,Medium,604,0,F
0.277915144670859,Low,697,0,F
0.1041990697964886,Low,792,0,F
0.6739037930448286,High,479,0,F
0.4823438644266883,Medium,584,0,F
0.2915680632150476,Low,689,0,F
0.6451828927295095,High,495,0,M
0.3052851140712092,Low,682,0,F
0.4263675805854205,Medium,615,1,F
0.5279444371626293,Medium,559,0,M
0.3847868376690368,Medium,638,0,F
0.6075359132576341,Medium,515,0,M
0.3632987326383902,Low,650,0,F
0.5200386613480019,Medium,563,0,F
0.3237217217204221,Low,671,0,F
0.6019240520410644,Medium,518,0,F
0.4264772691296812,Medium,615,0,F
0.4855025047304592,Medium,582,0,M
0.2593710459311679,Low,707,0,M
0.2354398594463037,Low,720,0,F
0.4175873269063471,Medium,620,0,F
0.2942531448171027,Low,688,0,F
0.723059912263059,High,452,0,M
0.5441954941913177,Medium,550,0,F
0.3599897719909771,Low,652,0,M
0.7401593081382063,High,442,0,F
0.3821290523554086,Low,639,0,F
0.2952033322391903,Low,687,0,F
0.2277580912927589,Low,724,0,F
0.2901677015801053,Low,690,0,F
0.1110445773855488,Low,788,0,M
0.4521580875489577,Medium,601,0,M
0.3401225571325992,Low,662,0,F
0.2911690826958105,Low,689,0,M
0.4229787814442,Medium,617,0,M
0.4054212963079873,Medium,627,0,F
0.7728892414509463,High,424,0,M
0.6449144200997338,High,495,1,M
0.5743962097551447,Medium,534,0,F
0.8966568121799188,High,356,0,F
0.3798808304833613,Low,641,0,M
0.2066993156588216,Low,736,0,M
0.285114421703827,Low,693,0,M
0.151260020416636,Low,766,0,F
0.3854486076068146,Medium,638,0,F
0.6298961807628669,Medium,503,0,F
0.7014133084740221,High,464,1,F
0.2679995497215349,Low,702,0,F
0.360549143944627,Low,651,0,F
0.7976562996519937,High,411,1,F
0.2136079289632124,Low,732,0,F
0.6728424947843528,High,479,0,M
0.2963233171759791,Low,687,0,F
0.6132504083797945,Medium,512,0,F
0.2024410463467817,Low,738,0,M
0.548389961408782,Medium,548,0,M
0.3291387964181711,Low,668,0,F
0.1856119588977926,Low,747,0,M
0.1468837855399156,Low,769,0,F
0.1758873653752526,Low,753,0,M
0.4531700333025931,Medium,600,1,M
0.5081565030742418,Medium,570,0,F
0.5032073677092211,Medium,573,0,F
0.1834773158858609,Low,749,0,M
0.4983489132435448,Medium,575,0,M
0.377536005264676,Low,642,0,F
0.229113036646276,Low,723,0,M
0.7318015308667559,High,447,1,F
0.7690024547770796,High,427,0,F
0.5603189078378084,Medium,541,0,F
0.2422853401572036,Low,716,0,F
0.3271412256591046,Low,670,0,F
0.7105673408579211,High,459,0,F
0.1405571605142185,Low,772,0,F
0.1367144943321438,Low,774,0,F
0.5306027783951832,Medium,558,0,M
0.3439032620383843,Low,660,0,M
0.4684455879585609,Medium,592,0,F
0.5614274737317073,Medium,541,0,F
0.1812710033396857,Low,750,0,F
0.8216090478257317,High,398,0,F
0.1554753441796708,Low,764,0,F
0.2884482713304808,Low,691,0,M
0.8056967651621386,High,406,0,M
0.124878601955073,Low,781,0,M
0.3423559635539693,Low,661,0,F
0.5401164954137379,Medium,552,0,M
0.1348204821570301,Low,775,0,F
0.0689225256660425,Low,812,0,M
0.3627847733259852,Low,650,0,F
0.3876451050285933,Medium,636,0,F
0.5664228269448344,Medium,538,0,M
0.2351678725107747,Low,720,0,M
0.4469215874707207,Medium,604,0,F
0.5709087476416352,Medium,536,0,M
0.5309265936202716,Medium,557,0,F
0.2467822727726414,Low,714,0,F
0.7860761441686844,High,417,0,M
0.1495695333786585,Low,767,0,M
0.3959714765092705,Medium,632,0,F
0.4239519219846238,Medium,616,0,M
0.4228807780827181,Medium,617,0,F
0.2253874686977843,Low,726,0,F
0.5673114724359574,Medium,537,0,F
0.5139889855199385,Medium,567,0,F
0.4667961326089397,Medium,593,1,M
0.2071289961067249,Low,736,0,F
0.6462268899118667,High,494,0,F
0.1392107128766126,Low,773,0,F
0.6439415151439831,High,495,0,M
0.2656446976279319,Low,703,0,F
0.3461411204293678,Low,659,0,F
0.406718230969302,Medium,626,0,F
0.581542799333359,Medium,530,0,F
0.4404372694838814,Medium,607,0,F
0.5938620420566032,Medium,523,0,M
0.6440016564737214,High,495,0,F
0.8377718613373041,High,389,0,F
0.3603419350590266,Low,651,0,F
0.655627395482066,High,489,0,F
0.6893181706384199,High,470,0,M
0.2290146426182447,Low,724,0,F
0.0989697453068801,Low,795,0,F
0.8738920641904873,High,369,0,M
0.3521285419454114,Low,656,0,F
0.4414295033209247,Medium,607,0,F
0.4169398788721406,Medium,620,0,F
0.4636830850927782,Medium,594,0,F
0.4768273966765541,Medium,587,0,F
0.401975978614063,Medium,628,0,F
0.3006598736459278,Low,684,0,M
0.2728587315521419,Low,699,0,M
0.1067170773842992,Low,791,0,F
0.2464922808073888,Low,714,0,F
0.2243060559486958,Low,726,0,F
0.3203194993365334,Low,673,0,F
0.2991616326006091,Low,685,0,F
0.5827414065576109,Medium,529,0,F
0.4279675796209041,Medium,614,0,F
0.6191246434713712,Medium,509,0,F
0.4996610894030824,Medium,575,0,M
0.4701076046296369,Medium,591,0,F
0.8222554645708297,High,397,1,M
0.2906122761517734,Low,690,0,F
0.2405092840647012,Low,717,0,F
0.3122363071697575,Low,678,0,F
0.3378493345624937,Low,664,1,F
0.2577962381138883,Low,708,0,F
0.1700254204171626,Low,756,0,F
0.6117719555321602,Medium,513,0,F
0.5527585361626637,Medium,545,0,F
0.4603787101397844,Medium,596,0,M
0.5262111677211276,Medium,560,0,F
0.4681181712464291,Medium,592,0,F
0.2715010789182486,Low,700,0,M
0.4196982476500177,Medium,619,0,F
0.4071692045107675,Medium,626,0,M
0.7377188686956718,High,444,0,M
0.4520338826144578,Medium,601,0,F
0.7194102599299347,High,454,0,F
0.1458624730727841,Low,769,0,F
0.5211535639277803,Medium,563,0,M
0.3831625379573613,Medium,639,0,M
0.279463357265338,Low,696,0,F
0.3213620762721117,Low,673,0,F
0.4731225709710955,Medium,589,1,F
0.2827849652045364,Low,694,0,F
0.2914342190568074,Low,689,0,F
0.5447908225012212,Medium,550,0,M
0.4481540150481864,Medium,603,0,F
0.3030399811075194,Low,683,0,F
0.2955643054917168,Low,687,0,M
0.8119692931568702,High,403,0,F
0.5530651420648741,Medium,545,1,M
0.4077453685894519,Medium,625,0,F
0.1917010103524663,Low,744,0,M
0.2414405466325249,Low,717,0,M
0.6587531181686787,High,487,0,M
0.7747215011513221,High,423,0,F
0.2467654565192945,Low,714,0,F
0.5133845390244334,Medium,567,0,F
0.6948734084381973,High,467,0,F
0.4218469607676529,Medium,617,0,M
0.7369365014002581,High,444,0,F
0.5797127108042088,Medium,531,0,M
0.5952110806454429,Medium,522,0,M
0.8115342008262749,High,403,0,M
0.608126343085427,Medium,515,0,F
0.2271917947332737,Low,725,0,F
0.3495513962132793,Low,657,0,F
0.412817595939877,Medium,622,1,M
0.4032088356774587,Medium,628,0,F
0.3085638274421165,Low,680,0,F
0.5384704422683593,Medium,553,1,M
0.7013385385610266,High,464,0,F
0.2373591985301462,Low,719,0,M
0.6829360975394189,High,474,0,M
0.479048812997388,Medium,586,0,F
0.1350602976374354,Low,775,0,M
0.4836330333364578,Medium,584,0,F
0.352391560400657,Low,656,0,M
0.6081604339090912,Medium,515,0,M
0.4069425937437933,Medium,626,0,F
0.1357981415924099,Low,775,0,F
0.4051224914211045,Medium,627,0,M
0.5142302330996932,Medium,567,0,F
0.1175180950495636,Low,785,0,F
0.4108750304981928,Medium,624,0,F
0.7512220701313764,High,436,0,M
0.4934273477026927,Medium,578,0,F
0.4938572777245079,Medium,578,0,F
0.519885287268494,Medium,564,0,F
0.7591148292887115,High,432,0,F
0.212644891434862,Low,733,0,M
0.4010772318644673,Medium,629,0,M
0.2262326901342788,Low,725,0,F
0.381278566000005,Low,640,0,F
0.5304705879487659,Medium,558,0,F
0.4312639193424795,Medium,612,0,M
0.3077206882330039,Low,680,0,M
0.089478520301112,Low,800,0,F
0.9076304601295644,High,350,1,F
0.2557191013147175,Low,709,0,F
0.8251337363257726,High,396,0,F
0.2397076655943714,Low,718,0,F
0.4051475644075192,Medium,627,0,F
0.3774867892317805,Low,642,0,F
0.1096740518491218,Low,789,0,F
0.695791464512479,High,467,0,F
0.5270540535520799,Medium,560,0,F
0.5378292127959127,Medium,554,0,M
0.6728386801713367,High,479,0,F
0.1603717930829079,Low,761,0,F
0.1816421527278389,Low,750,0,F
0.3476299835776789,Low,658,0,F
0.1319294712739102,Low,777,0,M
0.4712822771562609,Medium,590,0,F
0.477262147898961,Medium,587,0,F
0.3046112357364418,Low,682,0,M
0.3901167945682569,Medium,635,0,M
0.317796456690149,Low,675,0,M
0.3034139537404322,Low,683,0,M
0.3101242547512745,Low,679,0,M
0.1689884461892503,Low,757,0,F
0.8619600822281183,High,375,0,M
0.3045438711834799,Low,682,0,F
0.767097318939511,High,428,0,F
0.203494668356289,Low,738,0,M
0.1415514263831734,Low,772,0,F
0.5629931476461,Medium,540,0,M
0.502747247606854,Medium,573,0,M
0.4162763670174996,Medium,621,0,F
0.2200655870657489,Low,728,0,F
0.530310975210165,Medium,558,0,F
0.1762695537200549,Low,753,0,F
0.5670898012611583,Medium,538,0,F
0.7742872752435419,High,424,1,F
0.3043407411512686,Low,682,0,F
0.6883149186787275,High,471,0,F
0.6769770487106003,High,477,0,F
0.6671294807436726,High,483,1,F
0.3257838583845825,Low,670,0,F
0.2848152633768637,Low,693,0,F
0.5686791909154804,Medium,537,0,F
0.548280053408276,Medium,548,0,M
0.2239256324000729,Low,726,0,F
0.3740789307958626,Low,644,0,F
0.2783714787725541,Low,696,0,F
0.2813498998844229,Low,695,0,F
0.5806328817944068,Medium,530,0,F
0.1699018344890454,Low,756,0,M
0.1631089451846083,Low,760,0,F
