default_probability,risk_band,credit_score,actual_default
0.8563388121729979,High,379,1
0.35721218955716616,Low,653,0
0.23848186166020813,Low,718,0
0.28489291016079477,Low,693,0
0.3348486099792996,Low,665,0
0.14473824940331467,Low,770,0
0.19643249099210566,Low,741,0
0.3780206763819421,Low,642,0
0.3511094815336463,Low,656,0
0.48842938290280463,Medium,581,0
0.29290329034435275,Low,688,0
0.691278331289317,High,469,0
0.19782521190828026,Low,741,0
0.3763795830642101,Low,642,0
0.2642405734971887,Low,704,0
0.26635523575861886,Low,703,0
0.6148910061691328,Medium,511,0
0.24348031757172103,Low,716,0
0.5127783750413584,Medium,567,0
0.5229967779948439,Medium,562,0
0.4162961041536596,Medium,621,0
0.24429645801456892,Low,715,0
0.10733096585864356,Low,790,0
0.21459187903537036,Low,731,0
0.6909107335473448,High,469,0
0.18626553490120012,Low,747,0
0.2653803285876774,Low,704,0
0.6628544030248357,High,485,0
0.43801431908137534,Medium,609,0
0.7571100678566252,High,433,0
0.4598811824898832,Medium,597,1
0.47851295824798085,Medium,586,0
0.6196297102033298,Medium,509,0
0.6969279001575737,High,466,0
0.4453996586316478,Medium,605,0
0.5329371823104128,Medium,556,0
0.4103369506924349,Medium,624,0
0.2512568665776156,Low,711,0
0.48102828446770124,Medium,585,0
0.523211231242633,Medium,562,1
0.15931950944875709,Low,762,0
0.29139802081453064,Low,689,0
0.358088466174906,Low,653,0
0.3655552505285772,Low,648,0
0.7747387835063515,High,423,0
0.8013165331139318,High,409,0
0.46276282622410786,Medium,595,0
0.7217109310455645,High,453,0
0.3660560742766265,Low,648,0
0.457839128847038,Medium,598,0
0.15647551210489652,Low,763,0
0.4786560525730428,Medium,586,0
0.1517255492431968,Low,766,0
0.7760214510693046,High,423,0
0.18480736105126655,Low,748,0
0.17375876241416813,Low,754,0
0.3391866794507727,Low,663,0
0.11684999944688994,Low,785,0
0.276795608130791,Low,697,0
0.8048530744979361,High,407,0
0.1935695189525226,Low,743,0
0.3526924592759972,Low,656,0
0.5626917556327509,Medium,540,0
0.4686614880248257,Medium,592,0
0.4619521780265072,Medium,595,0
0.7014201581875302,High,464,0
0.30600500156235905,Low,681,0
0.8186681667274206,High,399,0
0.6897650751204933,High,470,0
0.3571018957403204,Low,653,0
0.2840999433316692,Low,693,0
0.5373832139934678,Medium,554,1
0.5205958163947115,Medium,563,0
0.4473165131857049,Medium,603,0
0.3934231897257728,Medium,633,0
0.5090923948371535,Medium,569,0
0.16705533381040252,Low,758,0
0.42554435890456505,Medium,615,0
0.9156330671964554,High,346,0
0.6000966834044273,Medium,519,0
0.8728866446262771,High,369,0
0.4898420453241622,Medium,580,0
0.7107915412998518,High,459,0
0.491303121884599,Medium,579,0
0.41797672394690466,Medium,620,0
0.610825925141931,Medium,514,0
0.1965050038324016,Low,741,0
0.2741908836328151,Low,699,0
0.4845424053308078,Medium,583,0
0.0942464667722546,Low,798,0
0.19412694532592553,Low,743,0
0.62462623299707,Medium,506,0
0.6285272067420774,Medium,504,0
0.18767782078209078,Low,746,0
0.5371290354579827,Medium,554,0
0.5468205312723231,Medium,549,0
0.5398182924985762,Medium,553,0
0.44415114470186373,Medium,605,0
0.6713288633782729,High,480,0
0.28549931651331295,Low,692,0
0.4136770455556818,Medium,622,0
0.1262247473783041,Low,780,0
0.7659046812972636,High,428,0
0.10225794920016557,Low,793,0
0.4465500403106691,Medium,604,0
0.26493858346883936,Low,704,0
0.22757722232424232,Low,724,0
0.29625193702901115,Low,687,0
0.36594949918254016,Low,648,0
0.5717276031069557,Medium,535,0
0.7397881567885805,High,443,0
0.6221116543988037,Medium,507,1
0.22246266034914822,Low,727,0
0.44863991407812537,Medium,603,0
0.27205105196328977,Low,700,0
0.24632347862750303,Low,714,0
0.5348233868049573,Medium,555,0
0.6282354563366158,Medium,504,0
0.0658218153138854,Low,813,0
0.2789802078023305,Low,696,0
0.47823761977196066,Medium,586,0
0.5108572683487727,Medium,569,0
0.5867930100470674,Medium,527,0
0.3809883655029333,Low,640,0
0.6717674788035005,High,480,0
0.4784838285782415,Medium,586,0
0.3125914037727764,Low,678,0
0.29682537442743573,Low,686,0
0.29948575805335653,Low,685,0
0.5333363444891862,Medium,556,0
0.35728966247686417,Low,653,0
0.6545409775361715,High,490,0
0.27285762700185606,Low,699,1
0.7345664967605987,High,445,0
0.1927094141303371,Low,744,0
0.30468397014993936,Low,682,0
0.2771447185617473,Low,697,0
0.08950244581118807,Low,800,0
0.6632823038830404,High,485,0
0.6164236224981078,Medium,510,0
0.5339295575312355,Medium,556,0
0.18503715471959342,Low,748,0
0.5179684273323905,Medium,565,0
0.5770398603859906,Medium,532,0
0.41688145214103844,Medium,620,0
0.12565971211251975,Low,780,0
0.9031712399082611,High,353,1
0.2644804795773211,Low,704,0
0.4935402599922324,Medium,578,0
0.6375987551926517,Medium,499,0
0.642673106201017,High,496,0
0.3836648318692035,Medium,638,0
0.32536590204610427,Low,671,0
0.678037635923255,High,477,0
0.2724506403948856,Low,700,0
0.41846976988633083,Medium,619,0
0.12785355643423607,Low,779,0
0.110889514365694,Low,789,0
0.8202009205223736,High,398,0
0.09424357129948177,Low,798,0
0.19270561730145747,Low,744,0
0.5624627002420209,Medium,540,0
0.4048894646139148,Medium,627,0
0.0476351984698378,Low,823,0
0.2513154661428311,Low,711,0
0.5189290860341028,Medium,564,0
0.4491173282462694,Medium,602,0
0.18876953819906503,Low,746,0
0.18629734335748752,Low,747,0
0.3778064189832143,Low,642,0
0.3868726617550004,Medium,637,0
0.13133363016623179,Low,777,0
0.5429662358772717,Medium,551,0
0.5246755738179337,Medium,561,0
0.08688605830195374,Low,802,0
0.31306368149388136,Low,677,0
0.24283035121157218,Low,716,0
0.6367462114175455,Medium,499,0
0.7314267532580448,High,447,1
0.7966018439987919,High,411,0
0.4272271769410424,Medium,615,1
0.23970252212353027,Low,718,0
0.25694860933968044,Low,708,0
0.8086609308896073,High,405,0
0.27440593466183366,Low,699,0
0.7329240851667078,High,446,0
0.13621750310810157,Low,775,0
0.9401837020892118,High,332,0
0.28286461567149707,Low,694,0
0.7170362142206302,High,455,0
0.5899667417698029,Medium,525,0
0.6914560014043507,High,469,1
0.7293392178135231,High,448,1
0.3430436924363507,Low,661,0
0.5944487593612944,Medium,523,0
0.3615022970695869,Low,651,0
0.55984960047391,Medium,542,1
0.3581888899607805,Low,652,0
0.14349709044930806,Low,771,0
0.64880635046208,High,493,0
0.2056899668965895,Low,736,0
0.7449049002738726,High,440,0
0.6430716718697049,High,496,0
0.37684005417903343,Low,642,0
0.7370368252155384,High,444,0
0.7108363497496533,High,459,0
0.43579492676330084,Medium,610,0
0.396530621973858,Medium,631,0
0.32002177658901954,Low,673,0
0.5777780287306455,Medium,532,0
0.293432506239049,Low,688,0
0.43541903536750576,Medium,610,0
0.42167271336549206,Medium,618,0
0.15025148913908284,Low,767,0
0.814461086302531,High,402,0
0.8306939661845467,High,393,0
0.7861332800790874,High,417,0
0.22936386877908502,Low,723,0
0.18158441821006438,Low,750,0
0.347803607409744,Low,658,0
0.2714779632751391,Low,700,0
0.3983541058434693,Medium,630,0
0.37414011612404274,Low,644,0
0.43191989958368343,Medium,612,0
0.7244628434086152,High,451,0
0.2559813252611127,Low,709,0
0.2725763759538652,Low,700,0
0.29350342165647364,Low,688,0
0.25140389751808634,Low,711,0
0.5362028613735127,Medium,555,1
0.469178103082637,Medium,591,0
0.42517568570548897,Medium,616,0
0.3379944954383193,Low,664,0
0.14183355767397948,Low,771,0
0.46086031312741366,Medium,596,0
0.14459918865062352,Low,770,0
0.6403605378533408,High,497,0
0.10311273747251185,Low,793,0
0.10709818278955283,Low,791,0
0.3696284437572686,Low,646,1
0.5496798318152931,Medium,547,0
0.42323818055285717,Medium,617,0
0.25775362602341045,Low,708,0
0.22231500111899866,Low,727,0
0.21703205549641252,Low,730,0
0.10671537245046643,Low,791,0
0.1921428269475048,Low,744,0
0.1064908757605463,Low,791,0
0.3561403117545501,Low,654,0
0.124645134828665,Low,781,0
0.7787600231339386,High,421,1
0.28686114119800754,Low,692,0
0.11440311928050013,Low,787,0
0.1353750165292293,Low,775,0
0.5322915311238601,Medium,557,1
0.5613747526824976,Medium,541,0
0.2105830679048663,Low,734,0
0.19791338103063508,Low,741,0
0.35485979474997564,Low,654,0
0.1948244701732588,Low,742,0
0.28230928837733116,Low,694,0
0.38837527862172133,Medium,636,0
0.8262426972970253,High,395,0
0.14482443384231386,Low,770,0
0.658724321903788,High,487,0
0.415344362769996,Medium,621,0
0.4140130357067493,Medium,622,0
0.3147236580017814,Low,676,0
0.33906295459033,Low,663,1
0.31760109675548853,Low,675,0
0.7372134456888778,High,444,0
0.6314377573364485,Medium,502,0
0.35709122349329686,Low,653,0
0.34864455476578465,Low,658,0
0.1906561265912133,Low,745,0
0.8001938908889152,High,409,1
0.08377297413189329,Low,803,0
0.5953766847080125,Medium,522,0
0.2589869701014164,Low,707,0
0.44185082206104825,Medium,606,0
0.5914873414454911,Medium,524,0
0.3829558591672582,Medium,639,0
0.396233830968329,Medium,632,0
0.7721340041293281,High,425,0
0.4479205654703017,Medium,603,0
0.529102183849763,Medium,558,0
0.2622226569983943,Low,705,0
0.10720431889632294,Low,791,0
0.3135668173206459,Low,677,0
0.31044646173072554,Low,679,0
0.10044191091345835,Low,794,0
0.19018838545317057,Low,745,0
0.2177958924254756,Low,730,0
0.25732813546041333,Low,708,1
0.4858089418227627,Medium,582,0
0.2108649238457647,Low,734,0
0.59555296848837,Medium,522,1
0.2345890171078042,Low,720,0
0.6703768708557514,High,481,0
0.4067764311178925,Medium,626,0
0.16972767636448793,Low,756,0
0.1812176219053654,Low,750,0
0.21959109905538673,Low,729,0
0.3433394560607184,Low,661,0
0.4514373196421583,Medium,601,0
0.4475506380445634,Medium,603,0
0.16818028089543274,Low,757,0
0.28606543188245886,Low,692,0
0.30811487338346016,Low,680,0
0.2672698671735953,Low,703,0
0.5306639033270989,Medium,558,0
0.5768810813508936,Medium,532,0
0.5712840048636725,Medium,535,0
0.40879502172832116,Medium,625,0
0.305875581406578,Low,681,0
0.5908756206779961,Medium,525,0
0.14180156113376996,Low,772,0
0.26028228723190494,Low,706,1
0.15807743230017393,Low,763,0
0.3949500319850483,Medium,632,0
0.3701640328328596,Low,646,0
0.1028685267701125,Low,793,0
0.6486096645226131,High,493,1
0.41488094019026717,Medium,621,0
0.12258644418845657,Low,782,0
0.1270413444088899,Low,780,0
0.2501692351260699,Low,712,0
0.17185350138333325,Low,755,0
0.1847318366705034,Low,748,0
0.10755671876937574,Low,790,0
0.6562248099206166,High,489,0
0.1683123408493314,Low,757,0
0.48095232127607956,Medium,585,0
0.8248407299875634,High,396,0
0.5387462978092973,Medium,553,0
0.4939716852563073,Medium,578,0
0.3191149928660375,Low,674,0
0.22834409421191662,Low,724,0
0.10377493218951993,Low,792,0
0.2728678761831121,Low,699,0
0.7037376384531159,High,462,0
0.15883413297099236,Low,762,0
0.5982429673347224,Medium,520,0
0.3253242222061703,Low,671,0
0.3891809864589362,Medium,635,0
0.3531049678505729,Low,655,0
0.16119592379928832,Low,761,0
0.13580319434213456,Low,775,0
0.13121720660277147,Low,777,0
0.44134492882812604,Medium,607,0
0.12265752785131137,Low,782,0
0.4148014628868288,Medium,621,0
0.45835191144882304,Medium,597,0
0.3411716250016966,Low,662,0
0.34034700411707824,Low,662,0
0.4085586351859794,Medium,625,0
0.6672997768086717,High,482,0
0.19012914993320726,Low,745,0
0.3581239440848835,Low,653,0
0.3545121630258658,Low,655,0
0.3831167621489025,Medium,639,0
0.7989302971605415,High,410,0
0.5259515227373784,Medium,560,0
0.07361611128442389,Low,809,0
0.31118391756646213,Low,678,0
0.36946306238500526,Low,646,0
0.577083358966486,Medium,532,0
0.2840849857931722,Low,693,0
0.4528878763589207,Medium,600,0
0.6800434839300342,High,475,0
0.1650082500680647,Low,759,0
0.4626883289341559,Medium,595,0
0.7786770948900221,High,421,0
0.4147044921125197,Medium,621,0
0.12142466808140823,Low,783,0
0.5388797525632819,Medium,553,1
0.22867433147415242,Low,724,0
0.13288030281618377,Low,776,0
0.437564146068178,Medium,609,0
0.24165567688030265,Low,717,0
0.26585272367873397,Low,703,0
0.5447961809062565,Medium,550,1
0.2932406183679649,Low,688,0
0.31252670079589745,Low,678,0
0.16827036284838592,Low,757,0
0.790485504781753,High,415,0
0.40514863860839884,Medium,627,0
0.14989585160325086,Low,767,0
0.6422147054611508,High,496,0
0.40935361611760107,Medium,624,0
0.35152873778928895,Low,656,0
0.1984684760591549,Low,740,0
0.4335542626603417,Medium,611,0
0.06736094623546356,Low,812,0
0.3822643424449234,Low,639,0
0.20831660500342872,Low,735,0
0.3544325593218336,Low,655,0
0.16751985435252406,Low,757,0
0.7173809908067621,High,455,1
0.31253623436773714,Low,678,0
0.4836975164560613,Medium,583,0
0.6634410828851474,High,485,0
0.4027441646820578,Medium,628,0
0.44121366421119596,Medium,607,0
0.19536658293702613,Low,742,0
0.06138756673818965,Low,816,0
0.38347152888491953,Medium,639,0
0.611991502234588,Medium,513,0
0.20302037450780952,Low,738,0
0.6018534117712756,Medium,518,0
0.2881207374088148,Low,691,0
0.38987785260182195,Medium,635,0
0.46675603925468684,Medium,593,0
0.41304869445502435,Medium,622,0
0.7495772586584567,High,437,0
0.6768924669486565,High,477,1
0.3762221719100555,Low,643,0
0.7069326619439265,High,461,0
0.5491201964278574,Medium,547,0
0.15146454264734965,Low,766,0
0.35806489706908257,Low,653,0
0.41847849455882685,Medium,619,0
0.6675684721305435,High,482,0
0.5797656032180615,Medium,531,0
0.462843193550552,Medium,595,1
0.20449254873534664,Low,737,0
0.3748685757033047,Low,643,0
0.37571747537539324,Low,643,0
0.485765379857695,Medium,582,0
0.2838693681188586,Low,693,0
0.6838148571834134,High,473,0
0.09400713572927155,Low,798,0
0.44341662512359314,Medium,606,1
0.2685033548960823,Low,702,0
0.14330963060195961,Low,771,0
0.09537474429367844,Low,797,0
0.2140015041388143,Low,732,0
0.45548515086651786,Medium,599,0
0.34271419476963316,Low,661,0
0.24857068435966137,Low,713,1
0.7777038456461738,High,422,0
0.762578033941774,High,430,1
0.21493046309905492,Low,731,0
0.5520632427083865,Medium,546,0
0.702327582164441,High,463,0
0.22216821050009863,Low,727,0
0.37548777065997335,Low,643,0
0.18639063705360776,Low,747,0
0.48267719566014866,Medium,584,0
0.2838933711947345,Low,693,0
0.7176837005925363,High,455,1
0.4239306666448902,Medium,616,0
0.43493039895130425,Medium,610,0
0.8639387458528016,High,374,1
0.5296043789718384,Medium,558,0
0.20480769299427742,Low,737,0
0.21813896274826575,Low,730,0
0.54878952946965,Medium,548,1
0.32881208519188565,Low,669,0
0.44419316244612306,Medium,605,0
0.347261474672332,Low,659,0
0.25997481904161923,Low,707,0
0.5481306076131568,Medium,548,0
0.12802835798754958,Low,779,0
0.21411397885035421,Low,732,0
0.9023090487522418,High,353,0
0.17113382208718567,Low,755,0
0.2788381836084019,Low,696,0
0.37084636932374127,Low,646,0
0.7232030218029185,High,452,1
0.20113172649232355,Low,739,0
0.4525863204051942,Medium,601,0
0.26215056750642735,Low,705,0
0.5046241771744752,Medium,572,0
0.7089920216962078,High,460,0
0.17690419653218548,Low,752,0
0.36438771567812905,Low,649,0
0.32126404213430526,Low,673,0
0.3537397511307297,Low,655,0
0.23255731219871173,Low,722,0
0.29826249407414834,Low,685,0
0.4470323226210758,Medium,604,0
0.12179727721282492,Low,783,0
0.2213269640328401,Low,728,0
0.2625954667729355,Low,705,0
0.6876695486497283,High,471,0
0.33437642743610946,Low,666,0
0.779466796452652,High,421,1
0.5468027444137603,Medium,549,0
0.3471858886146553,Low,659,0
0.3793160616015605,Low,641,0
0.8296326221306319,High,393,1
0.5364917450927852,Medium,554,1
0.4681433122422605,Medium,592,0
0.14436115363973606,Low,770,0
0.1683202622455367,Low,757,0
0.2142416582189732,Low,732,0
0.4592361032019931,Medium,597,0
0.7595846752802473,High,432,0
0.2675339458943865,Low,702,0
0.5916442947286645,Medium,524,0
0.165665468047188,Low,758,0
0.12891895420783273,Low,779,0
0.27811541704913195,Low,697,0
0.2095187940253926,Low,734,0
0.8626688239814552,High,375,0
0.6905959985058033,High,470,0
0.6367708093655005,Medium,499,0
0.5146460103949785,Medium,566,0
0.15902753679583714,Low,762,0
0.791801585859041,High,414,1
0.4704835221492006,Medium,591,0
0.14570858534179604,Low,769,0
0.3551928915719756,Low,654,0
0.6109679587356885,Medium,513,0
0.3066454250952283,Low,681,0
0.37127119305329764,Low,645,0
0.2133174512679456,Low,732,0
0.5004632578984898,Medium,574,0
0.12373985096601837,Low,781,0
0.3759081047796809,Low,643,0
0.1995367286828089,Low,740,0
0.7112495798508055,High,458,0
0.20365086175578173,Low,737,0
0.6319057435916395,Medium,502,0
0.2512404136629676,Low,711,0
0.26756781827519227,Low,702,0
0.34252143067958846,Low,661,0
0.1565402028131211,Low,763,0
0.5744581450422468,Medium,534,0
0.28342281065728014,Low,694,0
0.3064055046040294,Low,681,0
0.32916789773343147,Low,668,0
0.7679205882876048,High,427,0
0.46372921221074614,Medium,594,0
0.25323073340796626,Low,710,0
0.37699699415644655,Low,642,1
0.8632687017459282,High,375,1
0.590802854586522,Medium,525,1
0.6814839620749897,High,475,1
0.477451830061158,Medium,587,0
0.21008498720532184,Low,734,0
0.5699054024954158,Medium,536,0
0.8532294854316589,High,380,0
0.2633035695728421,Low,705,0
0.39153945544892965,Medium,634,0
0.5044373723136426,Medium,572,0
0.652131912347092,High,491,1
0.25410598276189894,Low,710,0
0.6101041672417256,Medium,514,1
0.5500396170693486,Medium,547,0
0.39952125379889414,Medium,630,0
0.3964507881605359,Medium,631,0
0.3145791132505319,Low,676,0
0.820320541859842,High,398,0
0.4280590737713695,Medium,614,0
0.4004369968882491,Medium,629,0
0.15334802712896323,Low,765,0
0.5329187117979277,Medium,556,0
0.6926441736639771,High,469,0
0.324910736952814,Low,671,0
0.4368039743771178,Medium,609,1
0.5967074638484687,Medium,521,0
0.23486021955850928,Low,720,0
0.7049010326133106,High,462,0
0.4017814121718933,Medium,629,0
0.23028267105968278,Low,723,0
0.39058685443639385,Medium,635,1
0.5080224187400799,Medium,570,0
0.4330328701125215,Medium,611,0
0.5248702047281492,Medium,561,0
0.387017147794786,Medium,637,0
0.5382664075218169,Medium,553,0
0.33876248475600085,Low,663,0
0.5876694753795146,Medium,526,0
0.7986534182043042,High,410,0
0.21306412926999266,Low,732,0
0.14420208531077364,Low,770,0
0.3000566290291194,Low,684,1
0.8513167383833695,High,381,1
0.6580930292685039,High,488,0
0.3278276754468001,Low,669,0
0.28029229270029005,Low,695,0
0.20943681031211808,Low,734,0
0.18457638494530076,Low,748,0
0.11339628626153003,Low,787,0
0.26960367459102036,Low,701,0
0.59350486998604,Medium,523,0
0.32930374078368224,Low,668,0
0.36776750355031285,Low,647,0
0.47642012669437117,Medium,587,0
0.5342129333418705,Medium,556,0
0.48519870741094795,Medium,583,0
0.26955797582513596,Low,701,0
0.4273879617239151,Medium,614,0
0.7840740339064753,High,418,0
0.22024753697777716,Low,728,0
0.08383675598243984,Low,803,0
0.7758776025901619,High,423,0
0.2668341346862509,Low,703,0
0.1921089577758099,Low,744,0
0.5190562700641641,Medium,564,0
0.2785389054212991,Low,696,0
0.1518702956647998,Low,766,0
0.29220602957193015,Low,689,0
0.4097560628969408,Medium,624,0
0.25060856064348086,Low,712,0
0.3293597271558552,Low,668,0
0.8061404727844806,High,406,0
0.6185408494491136,Medium,509,0
0.18408449589822776,Low,748,1
0.28661918484209953,Low,692,0
0.4754508370763151,Medium,588,0
0.4294377006492558,Medium,613,0
0.5333831352433493,Medium,556,1
0.2869972590988813,Low,692,0
0.5321447418039463,Medium,557,0
0.3715134616560784,Low,645,0
0.3392957106368361,Low,663,0
0.235035633503247,Low,720,0
0.4472605639349588,Medium,604,0
0.3139463939722042,Low,677,0
0.28893886294411564,Low,691,0
0.7298132597267991,High,448,0
0.2544348104901728,Low,710,0
0.6185967406532153,Medium,509,0
0.18554956553946403,Low,747,0
0.5763904178633823,Medium,532,0
0.5531461605530315,Medium,545,0
0.33580406224126313,Low,665,0
0.7653261954742996,High,429,0
0.3359377290319792,Low,665,0
0.46948240812654046,Medium,591,0
0.12193244099943971,Low,782,0
0.7600642504449979,High,431,1
0.2587592943410615,Low,707,0
0.564422247235026,Medium,539,1
0.5297086376215304,Medium,558,0
0.6008143349124354,Medium,519,0
0.42578686153845874,Medium,615,0
0.322599215695538,Low,672,0
0.7190020388139157,High,454,0
0.3474919209447819,Low,658,0
0.5434208961523417,Medium,551,0
0.27009452116151333,Low,701,0
0.7319942059169556,High,447,0
0.27324369197580095,Low,699,0
0.33299712995488806,Low,666,0
0.28082646645357834,Low,695,0
0.5270108239620493,Medium,560,0
0.5353269507026673,Medium,555,0
0.3531054072236254,Low,655,0
0.20997009023481705,Low,734,0
0.24074047015423647,Low,717,1
0.6920051906253691,High,469,0
0.6408662884408032,High,497,0
0.1722271562865728,Low,755,0
0.21434600651049077,Low,732,0
0.4525926182766093,Medium,601,0
0.5075057324675007,Medium,570,0
0.38885142805525547,Medium,636,0
0.3680680061853822,Low,647,0
0.11692672030419685,Low,785,0
0.14694017889125993,Low,769,0
0.22577648125209482,Low,725,0
0.8146969435074108,High,401,0
0.47353784505955365,Medium,589,0
0.11131191507275051,Low,788,0
0.4386678245071993,Medium,608,0
0.24815133251120947,Low,713,0
0.2565537109869234,Low,708,0
0.6165779606867314,Medium,510,1
0.3713748938804877,Low,645,0
0.7108857866750449,High,459,0
0.7285300067909771,High,449,1
0.054528123537985106,Low,820,0
0.22598453545388983,Low,725,0
0.4701601523893656,Medium,591,0
0.11760159746981248,Low,785,0
0.5187587196327054,Medium,564,1
0.465942119344938,Medium,593,0
0.22363142642523356,Low,727,0
0.9034621936419432,High,353,0
0.3949430761983515,Medium,632,0
0.8044134474646324,High,407,1
0.18808295320166624,Low,746,0
0.7266573637091515,High,450,0
0.10670453829959518,Low,791,0
0.5136517163198757,Medium,567,0
0.5207336453968068,Medium,563,0
0.41858263276118773,Medium,619,0
0.18404176943457193,Low,748,0
0.3374006312089909,Low,664,0
0.7017587714648741,High,464,1
0.5878505140421932,Medium,526,0
0.46957410019954365,Medium,591,0
0.5339102781935022,Medium,556,0
0.21737654129354803,Low,730,0
0.2804589757366196,Low,695,0
0.3396921549797136,Low,663,0
0.8020959985839693,High,408,0
0.11083771042898637,Low,789,0
0.723797889417448,High,451,0
0.5118747118952133,Medium,568,0
0.211156278827599,Low,733,0
0.5434927725755521,Medium,551,0
0.7206332122995078,High,453,1
0.7732509584415796,High,424,0
0.15179036862693945,Low,766,0
0.3514578274879883,Low,656,1
0.7361422898588291,High,445,1
0.3581032142836929,Low,653,0
0.3449102549102891,Low,660,0
0.174724349337414,Low,753,0
0.6132865929952936,Medium,512,1
0.5527415501564951,Medium,545,0
0.5661934653483576,Medium,538,0
0.6611251822883909,High,486,0
0.25515221107449393,Low,709,0
0.5785159938267135,Medium,531,0
0.4480220807181675,Medium,603,0
0.42238174175695054,Medium,617,0
0.2666689751915084,Low,703,0
0.6153234585813021,Medium,511,0
0.6584843728356615,High,487,0
0.6577022357690919,High,488,1
0.6161244203388409,Medium,511,0
0.4226558182347475,Medium,617,0
0.10609627782784807,Low,791,0
0.37245813867006444,Low,645,0
0.5736256220601139,Medium,534,0
0.807060338752271,High,406,0
0.572764910849605,Medium,534,0
0.1938538143150814,Low,743,0
0.2605617014606974,Low,706,0
0.4621099199514359,Medium,595,0
0.25989180518697147,Low,707,0
0.3937362040569137,Medium,633,0
0.14421011863525726,Low,770,0
0.2583131327605277,Low,707,0
0.50962856155827,Medium,569,0
0.4877181519220734,Medium,581,0
0.26705965551049915,Low,703,0
0.1112530130575514,Low,788,0
0.34711445003576846,Low,659,0
0.27783966526541765,Low,697,0
0.4736388374209629,Medium,589,0
0.4085248193098126,Medium,625,0
0.11503005971420956,Low,786,0
0.3247908112306154,Low,671,0
0.30091942572706953,Low,684,0
0.2928178166497442,Low,688,0
0.33734203319760847,Low,664,0
0.5861900647106392,Medium,527,0
0.18035044043419582,Low,750,0
0.7925428235944727,High,414,0
0.2835333561710993,Low,694,0
0.65688238530147,High,488,0
0.18867686616435025,Low,746,0
0.281227951591931,Low,695,1
0.29814333654758457,Low,686,0
0.2388668532049758,Low,718,0
0.31191294436489597,Low,678,0
0.6970475418397364,High,466,1
0.28847266793036136,Low,691,0
0.3734292959111454,Low,644,0
0.583879403414418,Medium,528,0
0.37064242069047815,Low,646,0
0.8086609051478174,High,405,0
0.18441351191807706,Low,748,0
0.1792909567898876,Low,751,0
0.4182528060707774,Medium,619,0
0.4626708328243398,Medium,595,0
0.515787619613939,Medium,566,0
0.31543609464503475,Low,676,0
0.4840152073666679,Medium,583,0
0.3436026249567572,Low,661,0
0.21472433529312732,Low,731,0
0.646031520854257,High,494,1
0.6273406952199896,Medium,504,0
0.6450229573793675,High,495,0
0.30883096116561426,Low,680,0
0.7764159979748532,High,422,0
0.12254860820441345,Low,782,0
0.4797018384652854,Medium,586,0
0.7042055847365304,High,462,0
0.18214865707216035,Low,749,1
0.4230177529093368,Medium,617,0
0.7300452290254561,High,448,0
0.1684331903765796,Low,757,0
0.7260840418531719,High,450,0
0.3464110484135511,Low,659,0
0.40065418908430966,Medium,629,0
0.20834086104697294,Low,735,0
0.1881299900865569,Low,746,0
0.5119544978093998,Medium,568,0
0.6162769088018354,Medium,511,0
0.6896266624654547,High,470,0
0.3721401841948321,Low,645,0
0.28126140743063216,Low,695,0
0.3495232492648005,Low,657,0
0.6952135441594066,High,467,1
0.31442963788784123,Low,677,0
0.4550343921428452,Medium,599,0
0.050677013135480765,Low,822,0
0.48390136986855503,Medium,583,0
0.11400755127539228,Low,787,0
0.3812733546326994,Low,640,0
0.2347341604267118,Low,720,0
0.2701272185305564,Low,701,0
0.5649983583557733,Medium,539,0
0.6195672740912317,Medium,509,0
0.31528249127770924,Low,676,0
0.0974225958825857,Low,796,0
0.22208961597771648,Low,727,0
0.5084177878876387,Medium,570,0
0.5242963693236955,Medium,561,0
0.1397975572516007,Low,773,0
0.7110368494634162,High,458,0
0.22453748760631503,Low,726,0
0.09301709113236022,Low,798,0
0.6091657530974985,Medium,514,0
0.035434373232292184,Low,830,0
0.17343660499387192,Low,754,0
0.29971402016622245,Low,685,0
0.8250565319406927,High,396,0
0.30001748228578073,Low,684,0
0.2760828455714499,Low,698,0
0.5064035702451811,Medium,571,0
0.5300248820543535,Medium,558,0
0.755177377479508,High,434,0
0.23388383217561204,Low,721,0
0.18801578906834882,Low,746,0
0.4353341524445996,Medium,610,0
0.3714411918203273,Low,645,0
0.18783040889597405,Low,746,0
0.5186674844844033,Medium,564,0
0.5934819991191795,Medium,523,0
0.6886587291763685,High,471,0
0.3615797427620024,Low,651,0
0.2593998998348439,Low,707,0
0.3826976691060385,Medium,639,0
0.35123905394374755,Low,656,0
0.4781494217755506,Medium,587,0
0.5146167226698204,Medium,566,0
0.8182052449509067,High,399,1
0.4382218154632848,Medium,608,0
0.36295635915263186,Low,650,0
0.26517936570759276,Low,704,0
0.5040373822164106,Medium,572,0
0.7452018976196814,High,440,0
0.11293806618730344,Low,787,0
0.3313250227252524,Low,667,0
0.8695591775734092,High,371,1
0.12961009003024146,Low,778,0
0.34640647913817374,Low,659,0
0.3280034626259715,Low,669,0
0.6729518218092654,High,479,0
0.586755945021405,Medium,527,0
0.2634908243237897,Low,705,0
0.22973826606457712,Low,723,0
0.7611531212554384,High,431,0
0.7103968898159324,High,459,0
0.24770985166139892,Low,713,0
0.2816107096610816,Low,695,0
0.2577771612927014,Low,708,0
0.29123991270915284,Low,689,0
0.14365503091082393,Low,770,0
0.21645439624804394,Low,730,0
